article_id,product_code,prod_name,product_type_name,detail_desc
0734999001,0734999,Cool Ellan earring,Earring,Metal earrings with pendants in the shape of faces. Length 6 cm.
0735006001,0735006,SPEED WANDA cropped ls,Top,"Short top in soft, organic cotton jersey with long sleeves and overlocked edges at the cuffs and hem."
0735006002,0735006,SPEED WANDA cropped ls,Top,"Short top in soft, organic cotton jersey with long sleeves and overlocked edges at the cuffs and hem."
0735006003,0735006,SPEED WANDA cropped ls,Top,"Short top in soft, organic cotton jersey with long sleeves and overlocked edges at the cuffs and hem."
0735017001,0735017,Alexa Dress AOP,Dress,Calf-length dress in leopard-print satin. Narrow cut at the top with a concealed hook-and-eye fastener at the back of the neck and an opening at the top of the front and at the back. Elasticated seam at the waist and a pleated skirt. Lined.
0735020001,0735020,Justin Sport Sandal SB,Sandals,Sandals in scuba fabric with two straps with adjustable hook and loop fastenings and a heel strap with a loop. Moulded ethylene-vinyl acetate (EVA) soles.
0735020002,0735020,Justin Sport Sandal SB,Sandals,Sandals in scuba fabric with two straps with adjustable hook and loop fastenings and a heel strap with a loop. Moulded ethylene-vinyl acetate (EVA) soles.
0735026002,0735026,Mac Practical Sandal SB MC,Sandals,Sturdy mesh sandals with a hook and loop fastening at the top and a loop at the back. Scuba fabric lining. Textured insoles and thermoplastic rubber (TPR) soles.
0735026003,0735026,Mac Practical Sandal SB MC,Sandals,Sturdy mesh sandals with a hook and loop fastening at the top and a loop at the back. Scuba fabric lining. Textured insoles and thermoplastic rubber (TPR) soles.
0735044001,0735044,Miller body,Top,"Sleeveless body in stretch jersey containing glittery threads. Stand-up collar, a small opening with concealed buttons at the back of the neck, and a lined gusset with press-studs."
0735063001,0735063,Eva dress,Dress,"Short, fitted dress in sturdy jersey with a square neckline and wide shoulder straps."
0735063002,0735063,Eva dress,Dress,"Short, fitted dress in sturdy jersey with a square neckline and wide shoulder straps."
0735064001,0735064,Hedda Dress,Dress,"Fitted, sleeveless, knee-length dress in jersey crêpe with a low-cut back, narrow cut at the top and spaghetti shoulder straps that cross at the back. Skirt with a flounce at the hem. Sewn-in inner dress."
0735064002,0735064,Hedda Dress,Dress,"Fitted, sleeveless, knee-length dress in jersey crêpe with a low-cut back, narrow cut at the top and spaghetti shoulder straps that cross at the back. Skirt with a flounce at the hem. Sewn-in inner dress."
0735073001,0735073,Mandy Lace Top,Sweater,Long-sleeved jumper in a soft slub-knit viscose blend with a lace trim at the hem and slits in the sides.
0735073002,0735073,Mandy Lace Top,Sweater,Long-sleeved jumper in a soft slub-knit viscose blend with a lace trim at the hem and slits in the sides.
0735073003,0735073,Mandy Lace Top,Sweater,Long-sleeved jumper in a soft slub-knit viscose blend with a lace trim at the hem and slits in the sides.
0735080002,0735080,Mini Meadow Jegging,Trousers,"Leggings in stretch denim with an elasticated waist, fake fly and fake front pockets."
0735080003,0735080,Mini Meadow Jegging,Trousers,"Leggings in stretch denim with an elasticated waist, fake fly and fake front pockets."
0735082001,0735082,COLAB NL Emma fancy BG,Sneakers,"NATHALIE LÉTÉ x H&M. Trainers in patterned cotton canvas with sequins, elasticated lacing at the front and a loop at the back. Canvas linings and insoles and rubber soles."
0735087001,0735087,SHORTS BELLE AOP,Shorts,"Shorts in patterned, washed stretch denim with an elasticated waist, fake front pockets and sewn-in turn-ups at the hems."
0735087003,0735087,SHORTS BELLE AOP,Shorts,"Shorts in patterned, washed stretch denim with an elasticated waist, fake front pockets and sewn-in turn-ups at the hems."
0735089001,0735089,Mason 3-p s/l pj SB,Pyjama set,Pyjamas in soft cotton jersey. T-shirt top with a ribbed trim around the neckline and short sleeves with ribbed trims. Shorts with an elasticated waist and narrow ribbing at the hems.
0735089003,0735089,Mason 3-p s/l pj SB,Pyjama set,Pyjamas in soft cotton jersey. T-shirt top with a ribbed trim around the neckline and short sleeves with ribbed trims. Shorts with an elasticated waist and narrow ribbing at the hems.
0735089005,0735089,Mason 3-p s/l pj SB,Pyjama set,Pyjamas in soft cotton jersey. T-shirt top with a ribbed trim around the neckline and short sleeves with ribbed trims. Shorts with an elasticated waist and narrow ribbing at the hems.
0735089007,0735089,Mason 3-p s/l pj SB,Pyjama set,Pyjamas in soft cotton jersey. T-shirt top with a ribbed trim around the neckline and short sleeves with ribbed trims. Shorts with an elasticated waist and narrow ribbing at the hems.
0735092001,0735092,COLLAB NL Rebel,Dress,"NATHALIE LÉTÉ x H&M. Dress in a patterned viscose weave with an opening and button at the back of the neck. Short sleeves with sewn-in turn-ups, an elasticated seam and decorative bow at the waist, and side pockets. Unlined."
0735092002,0735092,COLLAB NL Rebel,Dress,"NATHALIE LÉTÉ x H&M. Dress in a patterned viscose weave with an opening and button at the back of the neck. Short sleeves with sewn-in turn-ups, an elasticated seam and decorative bow at the waist, and side pockets. Unlined."
0735093001,0735093,Edwin monkstrap shoe,Other shoe,"Imitation suede monkstraps with toe caps, a fastening at the front with concealed elastication and adjustable metal buckles at the side. Canvas linings and insoles and thermoplastic rubber (TPR) soles. Heel 2.5 cm."
0735094002,0735094,MICRO MUSCLE FIT MANDARIN SS,Shirt,"Short-sleeved shirt in a stretch cotton weave with a narrow grandad collar and classic front. Sewn-in turn-ups on the sleeves, yoke and darts at the back and a rounded hem. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders, tapered sleeves and an accentuated waist to create a flattering silhouette."
0735094004,0735094,MICRO MUSCLE FIT MANDARIN SS,Shirt,"Short-sleeved shirt in a stretch cotton weave with a narrow grandad collar and classic front. Sewn-in turn-ups on the sleeves, yoke and darts at the back and a rounded hem. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders, tapered sleeves and an accentuated waist to create a flattering silhouette."
0735094005,0735094,Micro Mandarin SS -,Shirt,"Short-sleeved shirt in a stretch cotton weave with a narrow grandad collar and classic front. Sewn-in turn-ups on the sleeves, yoke and darts at the back and a rounded hem. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders, tapered sleeves and an accentuated waist to create a flattering silhouette."
0735094006,0735094,MICRO MUSCLE FIT MANDARIN SS,Shirt,"Short-sleeved shirt in a stretch cotton weave with a narrow grandad collar and classic front. Sewn-in turn-ups on the sleeves, yoke and darts at the back and a rounded hem. Muscle Fit – a fit designed to showcase the body’s physique with narrow shoulders, tapered sleeves and an accentuated waist to create a flattering silhouette."
0735121001,0735121,La Brea,Dress,"Calf-length shirt dress in a viscose weave with a collar, buttons down the front, low dropped shoulders and short sleeves with sewn-in turn-ups. Seam at the waist with gathers at the front and elastication at the back, and a detachable tie belt. Unlined."
0735121003,0735121,La Brea,Dress,"Calf-length shirt dress in a viscose weave with a collar, buttons down the front, low dropped shoulders and short sleeves with sewn-in turn-ups. Seam at the waist with gathers at the front and elastication at the back, and a detachable tie belt. Unlined."
0735121004,0735121,La Brea,Dress,"Calf-length shirt dress in a viscose weave with a collar, buttons down the front, low dropped shoulders and short sleeves with sewn-in turn-ups. Seam at the waist with gathers at the front and elastication at the back, and a detachable tie belt. Unlined."
0735122001,0735122,Bermuda,Dress,"Wide dress in an airy weave with a small collar and opening at the front with ties at the top. Long balloon sleeves with pleats and a button at the cuffs, a seam at the hips and a gathered, flared skirt. Unlined."
0735122002,0735122,Bermuda,Dress,"Wide dress in an airy weave with a small collar and opening at the front with ties at the top. Long balloon sleeves with pleats and a button at the cuffs, a seam at the hips and a gathered, flared skirt. Unlined."
0735123001,0735123,Barack Harrington Jacket,Jacket,"Jacket in woven fabric with a concealed two-way zip down the front and a lined stand-up collar with fasteners. Long raglan sleeves with ribbed cuffs, flap side pockets with a button, and a ribbed hem. Lined."
0735123002,0735123,Barack Harrington Jacket,Jacket,"Jacket in woven fabric with a concealed two-way zip down the front and a lined stand-up collar with fasteners. Long raglan sleeves with ribbed cuffs, flap side pockets with a button, and a ribbed hem. Lined."
0735123003,0735123,Barack Harrington Jacket,Jacket,"Jacket in woven fabric with a concealed two-way zip down the front and a lined stand-up collar with fasteners. Long raglan sleeves with ribbed cuffs, flap side pockets with a button, and a ribbed hem. Lined."
0735123004,0735123,Barack Harrington Jacket,Jacket,"Jacket in woven fabric with a concealed two-way zip down the front and a lined stand-up collar with fasteners. Long raglan sleeves with ribbed cuffs, flap side pockets with a button, and a ribbed hem. Lined."
0735131001,0735131,Bowie(1),Hoodie,"Jacket in cotton sweatshirt fabric with a double-layered drawstring hood and concealed two-way zip down the front. Dropped shoulders, long sleeves, pockets in the side seams and ribbing at the cuffs and hem."
0735152001,0735152,Lily Trench,Jacket,"Calf-length trenchcoat in a softly draping Tencel™ lyocell weave with a collar and shawl lapels. Long, straight-cut sleeves, concealed pockets in the side seams and a single back vent. Tie belt at the waist. No fasteners."
0735153001,0735153,Rita sunglasses,Sunglasses,"Sunglasses with transparent plastic frames and tinted, UV-protective lenses."
0735154001,0735154,Kia cat sunglasses,Sunglasses,"Large sunglasses with plastic frames and UV-protective, tinted lenses."
0735161001,0735161,ES CAT,Jacket,"Jacket in cotton twill with a small stand-up collar, shoulder tabs and a zip down the front. Chest and front pockets with a flap and press-stud, concealed elastication at the waist and cuffs with an opening and press-stud. Lined."
0735226003,0735226,Tapered Band,Trousers,"5-pocket jeans in washed stretch denim with a regular waist, button fly, low crotch and tapered legs with sides stripes."
0735226004,0735226,Tapered Band(1),Trousers,"5-pocket jeans in washed stretch denim with a regular waist, button fly, low crotch and tapered legs with sides stripes."
